29	3	Torsdag	Allmennquiz_Vaar2018	Scotsman (Oslo)	Hello Kitty Hawk	48
29	3	Torsdag	Allmennquiz_Vaar2018	Scotsman (Oslo)	Confused	45
29	3	Torsdag	Allmennquiz_Vaar2018	Scotsman (Oslo)	Ingrids Kompetansesenter	44
29	3	Torsdag	Allmennquiz_Vaar2018	Scotsman (Oslo)	Selhurst Gunners	49
29	3	Torsdag	Allmennquiz_Vaar2018	Scotsman (Oslo)	Rolls	40
29	3	Torsdag	Allmennquiz_Vaar2018	Scotsman (Oslo)	Team Effort	42
29	3	Torsdag	Allmennquiz_Vaar2018	Scotsman (Oslo)	Never Ever Give In	44
29	3	Torsdag	Allmennquiz_Vaar2018	Scotsman (Oslo)	Bryr M'ække	46
29	3	Torsdag	Allmennquiz_Vaar2018	Scotsman (Oslo)	The Dynamic Duo	35
29	3	Torsdag	Allmennquiz_Vaar2018	Scotsman (Oslo)	Prosesspilotene	35
29	3	Torsdag	Allmennquiz_Vaar2018	Scotsman (Oslo)	The Last Of Us	45
29	3	Torsdag	Allmennquiz_Vaar2018	Scotsman (Oslo)	De Tilfeldige	33
29	3	Torsdag	Allmennquiz_Vaar2018	Scotsman (Oslo)	Grancagjengen	15
29	3	Torsdag	Allmennquiz_Vaar2018	Scotsman (Oslo)	Ams700	25
29	3	Torsdag	Allmennquiz_Vaar2018	Scotsman (Oslo)	Quiz Drinking Beer Masters	44
29	3	Torsdag	Allmennquiz_Vaar2018	Scotsman (Oslo)	Krabbelaget	43
29	3	Torsdag	Allmennquiz_Vaar2018	Scotsman (Oslo)	Assortert Løk	15
29	3	Torsdag	Allmennquiz_Vaar2018	Scotsman (Oslo)	Fantomet Team	34
29	3	Torsdag	Allmennquiz_Vaar2018	Scotsman (Oslo)	Flaske	41
29	3	Torsdag	Allmennquiz_Vaar2018	Scotsman (Oslo)	Trond Quizke	33
29	3	Onsdag	Allmennquiz_Vaar2018	Nellie (Hamar)	Quizaholics	51
29	3	Onsdag	Allmennquiz_Vaar2018	Nellie (Hamar)	Sølvguttene	41
29	3	Onsdag	Allmennquiz_Vaar2018	Nellie (Hamar)	Dragsuget	41
29	3	Onsdag	Allmennquiz_Vaar2018	Nellie (Hamar)	Teflonpannene	40
29	3	Onsdag	Allmennquiz_Vaar2018	Nellie (Hamar)	Kamma Believers	40
29	3	Onsdag	Allmennquiz_Vaar2018	Nellie (Hamar)	Kattastrofe	38
29	3	Onsdag	Allmennquiz_Vaar2018	Nellie (Hamar)	Quizleis	38
29	3	Onsdag	Allmennquiz_Vaar2018	Nellie (Hamar)	The Hunchbacks	36
29	3	Onsdag	Allmennquiz_Vaar2018	Nellie (Hamar)	Argonautene	35
29	3	Onsdag	Allmennquiz_Vaar2018	Nellie (Hamar)	Kate's Bush	34
29	3	Onsdag	Allmennquiz_Vaar2018	Nellie (Hamar)	Det Periodiske Systembolaget	28
29	4	Mandag	Allmennquiz_Vaar2018	Fru Burums (Oslo)	Hovseter Grill & Krematorium	46
29	4	Mandag	Allmennquiz_Vaar2018	Fru Burums (Oslo)	Griseflaks	42
29	4	Mandag	Allmennquiz_Vaar2018	Fru Burums (Oslo)	Men At Work	42
29	4	Mandag	Allmennquiz_Vaar2018	Fru Burums (Oslo)	Kunnskapsdepartementet	41
29	4	Mandag	Allmennquiz_Vaar2018	Fru Burums (Oslo)	Gjerstad Hus Og Hyttebygg	40
29	4	Mandag	Allmennquiz_Vaar2018	Fru Burums (Oslo)	Kvintessensen	39
29	4	Mandag	Allmennquiz_Vaar2018	Fru Burums (Oslo)	Theodor Brum Brum	38
29	4	Mandag	Allmennquiz_Vaar2018	Fru Burums (Oslo)	Konglelaget	35
29	4	Mandag	Allmennquiz_Vaar2018	Fru Burums (Oslo)	Røkla	32
29	4	Mandag	Allmennquiz_Vaar2018	Fru Burums (Oslo)	Jippi Kah Yeah	30
29	4	Mandag	Allmennquiz_Vaar2018	Fru Burums (Oslo)	Folken	30
29	4	Mandag	Allmennquiz_Vaar2018	Fru Burums (Oslo)	Pablo Quizcobar	28
29	4	Mandag	Allmennquiz_Vaar2018	Fru Burums (Oslo)	Simple Minds	26
29	4	Mandag	Allmennquiz_Vaar2018	Fru Burums (Oslo)	Festlig Lag	22
29	4	Mandag	Allmennquiz_Vaar2018	Fru Burums (Oslo)	Pks Helter	22
29	4	Mandag	Allmennquiz_Vaar2018	Fru Burums (Oslo)	Pølser I Pausen	21
